5799,São Caitano,sao-caitano,PE
5800,São Caetano do Navio (Betânia),sao-caetano-do-navio-betania,PE
5801,Lagoa da Pedra (Casinhas),lagoa-da-pedra-casinhas,PE
5802,Caetés,caetes,PE
5803,Km 25 (Petrolina),km-25-petrolina,PE
5804,Serra Negra (Bezerros),serra-negra-bezerros,PE
5805,Saloá,saloa,PE
5806,Trindade,trindade,PE
5807,Dois Leões (Pombos),dois-leoes-pombos,PE
5808,Alverne (Alagoinha),alverne-alagoinha,PE
5809,Condado,condado,PE
5810,Primavera,primavera,PE
5811,Mandacaia (Brejo da Madre de Deus),mandacaia-brejo-da-madre-de-deus,PE
5812,Irajaí (Iguaraci),irajai-iguaraci,PE
5813,Tracunhaém,tracunhaem,PE
5814,Jaqueira,jaqueira,PE
5815,Urimama (Santa Maria da Boa Vista),urimama-santa-maria-da-boa-vista,PE
5816,Carapotos (Caruaru),carapotos-caruaru,PE
5817,Albuquerque Né (Sertânia),albuquerque-ne-sertania,PE
5818,João Alfredo,joao-alfredo,PE
5819,Belo Jardim,belo-jardim,PE
5820,Igapó (Lagoa do Ouro),igapo-lagoa-do-ouro,PE
5821,Terra Nova,terra-nova,PE
5822,Rio Formoso,rio-formoso,PE
5823,Bom Nome (São José do Belmonte),bom-nome-sao-jose-do-belmonte,PE
5824,Aliança,alianca,PE
5825,Laje de São José (Cupira),laje-de-sao-jose-cupira,PE
5826,Tapiraim (São Caitano),tapiraim-sao-caitano,PE
5827,São José do Egito,sao-jose-do-egito,PE
5828,Junco (Casinhas),junco-casinhas,PE
5829,São Bento do Una,sao-bento-do-una,PE
5830,Vila Nossa Senhora Aparecida (Petrolina),vila-nossa-senhora-aparecida-petrolina,PE
5831,Caraíbas (Arcoverde),caraibas-arcoverde,PE
5832,Areias (Bezerros),areias-bezerros,PE
5833,Serrinha da Prata (Saloá),serrinha-da-prata-saloa,PE
5834,Serra Branca (Ipubi),serra-branca-ipubi,PE
5835,Chã Grande,cha-grande,PE
5836,Venturosa,venturosa,PE
5837,Salgueiro,salgueiro,PE
5838,Ribeirão,ribeirao,PE
5839,Nossa Senhora da Luz (São Lourenço da Mata),nossa-senhora-da-luz-sao-lourenco-da-mata,PE
5840,São Domingos (Brejo da Madre de Deus),sao-domingos-brejo-da-madre-de-deus,PE
5841,Jabitaca (Iguaraci),jabitaca-iguaraci,PE
5842,Caraúba Torta (Carpina),carauba-torta-carpina,PE
5843,Igarapeba (São Benedito do Sul),igarapeba-sao-benedito-do-sul,PE
5844,Caraíba (Santa Maria da Boa Vista),caraiba-santa-maria-da-boa-vista,PE
5845,Itaúna (Caruaru),itauna-caruaru,PE
5846,Rio da Barra (Sertânia),rio-da-barra-sertania,PE
5847,Tamboatá (Bom Jardim),tamboata-bom-jardim,PE
5848,Camaragibe,camaragibe,PE
5849,Brejão,brejao,PE
5850,Santa Rita (Ouricuri),santa-rita-ouricuri,PE
5851,Cocau (Rio Formoso),cocau-rio-formoso,PE
5852,Tupanaci (Mirandiba),tupanaci-mirandiba,PE
5853,Upatininga (Aliança),upatininga-alianca,PE
5854,Cruzes (Panelas),cruzes-panelas,PE
5855,Riacho Fechado (Tacaimbó),riacho-fechado-tacaimbo,PE
5856,Itapetim,itapetim,PE
5857,Catolé (Casinhas),catole-casinhas,PE
5858,Calçado,calcado,PE
5859,Cristália (Petrolina),cristalia-petrolina,PE
5860,Carneiro (Buíque),carneiro-buique,PE
5861,Barra do Riachão (São Joaquim do Monte),barra-do-riachao-sao-joaquim-do-monte,PE
5862,Araripina,araripina,PE
5863,Pedra,pedra,PE
5864,Umãs (Salgueiro),umas-salgueiro,PE
5865,Aripibu (Ribeirão),aripibu-ribeirao,PE
5866,Passagem do Tó (Jataúba),passagem-do-to-jatauba,PE
5867,Sítio dos Nunes (Flores),sitio-dos-nunes-flores,PE
5868,Paudalho,paudalho,PE
5869,Pau Ferro (Quipapá),pau-ferro-quipapa,PE
5870,Vermelhos (Lagoa Grande),vermelhos-lagoa-grande,PE
5871,Juá (Caruaru),jua-caruaru,PE
5872,Valdemar Siqueira (Sertânia),valdemar-siqueira-sertania,PE
5873,Machados,machados,PE
5874,Cabo de Santo Agostinho,cabo-de-santo-agostinho,PE
5875,São Severino (Gravatá),sao-severino-gravata,PE
5876,Barra do Brejo (Bom Conselho),barra-do-brejo-bom-conselho,PE
5877,Santa Filomena,santa-filomena,PE
5878,Sirinhaém,sirinhaem,PE
5879,Gambá (Goiana),gamba-goiana,PE
5880,São Lázaro (Panelas),sao-lazaro-panelas,PE
5881,Vila Nova (Belo Jardim),vila-nova-belo-jardim,PE
5882,Brejinho,brejinho,PE
5883,Santa Maria do Cambucá,santa-maria-do-cambuca,PE
5884,Cabanas (Cachoeirinha),cabanas-cachoeirinha,PE
5885,Rajada (Petrolina),rajada-petrolina,PE
5886,Pau-Santo (Caruaru),pau-santo-caruaru,PE
5887,Catimbaú (Buíque),catimbau-buique,PE
5888,Monte Alegre (São Joaquim do Monte),monte-alegre-sao-joaquim-do-monte,PE
5889,Santa Rosa (Serrita),santa-rosa-serrita,PE
5890,Tara (Pedra),tara-pedra,PE
5891,Conceição das Crioulas (Salgueiro),conceicao-das-crioulas-salgueiro,PE
5892,Gameleira,gameleira,PE
5893,Pará (Santa Cruz do Capibaribe),para-santa-cruz-do-capibaribe,PE
5894,Canaã (Triunfo),canaa-triunfo,PE
5895,Lagoa do Itaenga,lagoa-do-itaenga,PE
5896,Olho D Água de Dentro (Canhotinho),olho-d-agua-de-dentro-canhotinho,PE
5897,Airi (Floresta),airi-floresta,PE
5898,Malhada Barreiras Queimadas (Caruaru),malhada-barreiras-queimadas-caruaru,PE
5899,Algodões (Sertânia),algodoes-sertania,PE
5900,Umburetama (Orobó),umburetama-orobo,PE
5901,Igarassu,igarassu,PE
5902,Passira,passira,PE
6011,Simões,simoes,PI
5903,Logradouro dos Leões (Bom Conselho),logradouro-dos-leoes-bom-conselho,PE
5904,Lagoa do Barro (Araripina),lagoa-do-barro-araripina,PE
5905,São Pedro (Garanhuns),sao-pedro-garanhuns,PE
5906,Bodocó,bodoco,PE
5907,Itacuruba,itacuruba,PE
5908,Cuieiras (Igarassu),cuieiras-igarassu,PE
5909,Santo Amaro (Sirinhaém),santo-amaro-sirinhaem,PE
5910,Pesqueira,pesqueira,PE
5911,Tejucupapo (Goiana),tejucupapo-goiana,PE
5912,Santo Antônio das Queimadas (Jurema),santo-antonio-das-queimadas-jurema,PE
5913,Raiz (Belo Jardim),raiz-belo-jardim,PE
5914,Tuparetama,tuparetama,PE
5915,Vertentes,vertentes,PE
5916,Ibirajuba,ibirajuba,PE
5917,Lagoa (Petrolina),lagoa-petrolina,PE
5918,Pelada (Caruaru),pelada-caruaru,PE
5919,Tupanatinga,tupanatinga,PE
5920,Salgadinho,salgadinho,PE
5921,São Francisco do Piauí,sao-francisco-do-piaui,PI
5922,Miguel Leão,miguel-leao,PI
5924,Tamboril do Piauí,tamboril-do-piaui,PI
5925,Joca Marques,joca-marques,PI
5926,São Lourenço do Piauí,sao-lourenco-do-piaui,PI
5927,São Julião,sao-juliao,PI
5928,Santa Rosa do Piauí,santa-rosa-do-piaui,PI
5929,Prata do Piauí,prata-do-piaui,PI
5930,Riacho Frio,riacho-frio,PI
5931,São João da Fronteira,sao-joao-da-fronteira,PI
5932,Pavussu,pavussu,PI
5933,São Francisco de Assis do Piauí,sao-francisco-de-assis-do-piaui,PI
5934,Sussuapara,sussuapara,PI
5935,São Miguel do Fidalgo,sao-miguel-do-fidalgo,PI
5936,Curralinhos,curralinhos,PI
5937,Valença do Piauí,valenca-do-piaui,PI
5938,Pajeú do Piauí,pajeu-do-piaui,PI
5939,Joaquim Pires,joaquim-pires,PI
5940,Jurema,jurema,PI
5941,Belém do Piauí,belem-do-piaui,PI
5942,Várzea Grande,varzea-grande,PI
5943,São Miguel da Baixa Grande,sao-miguel-da-baixa-grande,PI
5944,Sebastião Barros,sebastiao-barros,PI
5945,Domingos Mourão,domingos-mourao,PI
5946,Marcos Parente,marcos-parente,PI
5947,Cabeceiras do Piauí,cabeceiras-do-piaui,PI
5948,Paulistana,paulistana,PI
5949,Geminiano,geminiano,PI
5950,Floresta do Piauí,floresta-do-piaui,PI
5951,Água Branca,agua-branca,PI
5952,Aroazes,aroazes,PI
5953,Currais,currais,PI
5954,Morro do Chapéu do Piauí,morro-do-chapeu-do-piaui,PI
5955,Dirceu Arcoverde,dirceu-arcoverde,PI
5956,Francisco Macedo,francisco-macedo,PI
5957,Novo Oriente do Piauí,novo-oriente-do-piaui,PI
5958,Lagoa do Piauí,lagoa-do-piaui,PI
5959,São Gonçalo do Gurguéia,sao-goncalo-do-gurgueia,PI
5960,Pedro II,pedro-ii,PI
5961,Antônio Almeida,antonio-almeida,PI
5962,José de Freitas,jose-de-freitas,PI
5963,Jacobina do Piauí,jacobina-do-piaui,PI
5964,Paquetá,paqueta,PI
5965,Olho D Água do Piauí,olho-d-agua-do-piaui,PI
5966,Pimenteiras,pimenteiras,PI
5967,Redenção do Gurguéia,redencao-do-gurgueia,PI
5968,Batalha,batalha,PI
5969,Dom Inocêncio,dom-inocencio,PI
5970,Vila Nova do Piauí,vila-nova-do-piaui,PI
5971,Vera Mendes,vera-mendes,PI
5972,Ipiranga do Piauí,ipiranga-do-piaui,PI
5973,Passagem Franca do Piauí,passagem-franca-do-piaui,PI
5974,Piripiri,piripiri,PI
5975,Uruçuí,urucui,PI
5976,Novo Nilo (União),novo-nilo-uniao,PI
5977,São João do Piauí,sao-joao-do-piaui,PI
5978,São José do Piauí,sao-jose-do-piaui,PI
5979,Francisco Ayres,francisco-ayres,PI
5980,São Miguel do Tapuio,sao-miguel-do-tapuio,PI
5981,Alvorada do Gurguéia,alvorada-do-gurgueia,PI
5982,Cajueiro da Praia,cajueiro-da-praia,PI
5983,Caracol,caracol,PI
5984,Caldeirão Grande do Piauí,caldeirao-grande-do-piaui,PI
5985,Massapê do Piauí,massape-do-piaui,PI
5986,Angical do Piauí,angical-do-piaui,PI
5987,Capitão de Campos,capitao-de-campos,PI
5988,Baixa Grande do Ribeiro,baixa-grande-do-ribeiro,PI
5989,Lagoa Alegre,lagoa-alegre,PI
5990,Nova Santa Rita,nova-santa-rita,PI
5991,São João da Canabrava,sao-joao-da-canabrava,PI
5992,Regeneração,regeneracao,PI
5993,Coivaras,coivaras,PI
5994,Gilbués,gilbues,PI
5995,Bom Princípio do Piauí,bom-principio-do-piaui,PI
5996,Floriano,floriano,PI
5997,Bela Vista do Piauí,bela-vista-do-piaui,PI
5998,Campo Grande do Piauí,campo-grande-do-piaui,PI
5999,Palmeirais,palmeirais,PI
6000,Cocal de Telha,cocal-de-telha,PI
6001,Sebastião Leal,sebastiao-leal,PI
6002,Porto,porto,PI
6003,Campo Alegre do Fidalgo,campo-alegre-do-fidalgo,PI
6004,Santo Antônio de Lisboa,santo-antonio-de-lisboa,PI
6005,Oeiras,oeiras,PI
6006,Juazeiro do Piauí,juazeiro-do-piaui,PI
6007,Santa Filomena,santa-filomena,PI
6008,Buriti dos Lopes,buriti-dos-lopes,PI
6009,Itaueira,itaueira,PI
6010,Socorro do Piauí,socorro-do-piaui,PI
6012,Teresina,teresina,PI
6013,São Gonçalo do Piauí,sao-goncalo-do-piaui,PI
6014,Boqueirão do Piauí,boqueirao-do-piaui,PI
6015,Eliseu Martins,eliseu-martins,PI
6016,Matias Olímpio,matias-olimpio,PI
6017,São Raimundo Nonato,sao-raimundo-nonato,PI
6018,Monsenhor Hipólito,monsenhor-hipolito,PI
6019,Tanque do Piauí,tanque-do-piaui,PI
6020,São João da Serra,sao-joao-da-serra,PI
6021,Júlio Borges,julio-borges,PI
6023,Avelino Lopes,avelino-lopes,PI
6024,Jerumenha,jerumenha,PI
6025,Pedro Laurentino,pedro-laurentino,PI
6026,Curral Novo do Piauí,curral-novo-do-piaui,PI
6027,Wall Ferraz,wall-ferraz,PI
6028,Agricolândia,agricolandia,PI
6029,Nossa Senhora de Nazaré,nossa-senhora-de-nazare,PI
6030,Canto do Buriti,canto-do-buriti,PI
6031,Luzilândia,luzilandia,PI
6032,Bonfim do Piauí,bonfim-do-piaui,PI
6033,Pio IX,pio-ix,PI
6034,Colônia do Piauí,colonia-do-piaui,PI
6035,Novo Santo Antônio,novo-santo-antonio,PI
6036,Parnaguá,parnagua,PI
6037,Piracuruca,piracuruca,PI
6038,Rio Grande do Piauí,rio-grande-do-piaui,PI
6039,Conceição do Canindé,conceicao-do-caninde,PI
6040,Picos,picos,PI
6041,São José do Peixe,sao-jose-do-peixe,PI
6042,Monsenhor Gil,monsenhor-gil,PI
6043,Pau D Arco do Piauí,pau-d-arco-do-piaui,PI
6044,Brejo do Piauí,brejo-do-piaui,PI
6045,Madeiro,madeiro,PI
6046,Anísio de Abreu,anisio-de-abreu,PI
6047,Alegrete do Piauí,alegrete-do-piaui,PI
6048,Francinópolis,francinopolis,PI
6049,São Félix do Piauí,sao-felix-do-piaui,PI
6050,Corrente,corrente,PI
6051,São José do Divino,sao-jose-do-divino,PI
6052,Guadalupe,guadalupe,PI
6053,Barras,barras,PI
6054,Acauã,acaua,PI
6055,Aroeiras do Itaim,aroeiras-do-itaim,PI
6056,Santo Inácio do Piauí,santo-inacio-do-piaui,PI
6057,Barro Duro,barro-duro,PI
6058,Lagoa do Sítio,lagoa-do-sitio,PI
6059,Bom Jesus,bom-jesus,PI
6060,Murici dos Portelas,murici-dos-portelas,PI
6061,São Braz do Piauí,sao-braz-do-piaui,PI
6062,Padre Marcos,padre-marcos,PI
6063,Barra D Alcântara,barra-d-alcantara,PI
6064,Beneditinos,beneditinos,PI
6065,Barreiras do Piauí,barreiras-do-piaui,PI
6066,Milton Brandão,milton-brandao,PI
6067,Landri Sales,landri-sales,PI
6068,Boa Hora,boa-hora,PI
6069,Betânia do Piauí,betania-do-piaui,PI
6070,Santana do Piauí,santana-do-piaui,PI
6071,Itainópolis,itainopolis,PI
6072,Lagoinha do Piauí,lagoinha-do-piaui,PI
6073,Santa Cruz dos Milagres,santa-cruz-dos-milagres,PI
6074,Santa Luz,santa-luz,PI
6075,Esperantina,esperantina,PI
6076,Fartura do Piauí,fartura-do-piaui,PI
6077,Marcolândia,marcolandia,PI
6078,Inhuma,inhuma,PI
6079,Demerval Lobão,demerval-lobao,PI
6080,Cristalândia do Piauí,cristalandia-do-piaui,PI
6081,Lagoa de São Francisco,lagoa-de-sao-francisco,PI
6082,Porto Alegre do Piauí,porto-alegre-do-piaui,PI
6083,União,uniao,PI
6084,Queimada Nova,queimada-nova,PI
6085,Dom Expedito Lopes,dom-expedito-lopes,PI
6086,Hugo Napoleão,hugo-napoleao,PI
6087,Elesbão Veloso,elesbao-veloso,PI
6088,Cristino Castro,cristino-castro,PI
6089,Luís Correia,luis-correia,PI
6090,Coronel José Dias,coronel-jose-dias,PI
6091,Fronteiras,fronteiras,PI
6092,Isaías Coelho,isaias-coelho,PI
6093,Amarante,amarante,PI
6094,Brasileira,brasileira,PI
6095,Ribeiro Gonçalves,ribeiro-goncalves,PI
6096,Miguel Alves,miguel-alves,PI
6097,Capitão Gervásio Oliveira,capitao-gervasio-oliveira,PI
6098,Bocaina,bocaina,PI
6099,Arraial,arraial,PI
6100,Assunção do Piauí,assuncao-do-piaui,PI
6101,Palmeira do Piauí,palmeira-do-piaui,PI
6102,Ilha Grande,ilha-grande,PI
6103,Guaribas,guaribas,PI
6104,Simplício Mendes,simplicio-mendes,PI
6105,Jaicós,jaicos,PI
6106,Nazária,nazaria,PI
6107,Jatobá do Piauí,jatoba-do-piaui,PI
6108,Bertolínia,bertolinia,PI
6109,Nossa Senhora dos Remédios,nossa-senhora-dos-remedios,PI
6110,João Costa,joao-costa,PI
6111,São Luís do Piauí,sao-luis-do-piaui,PI
6112,Jardim do Mulato,jardim-do-mulato,PI
6113,Castelo do Piauí,castelo-do-piaui,PI
6114,Monte Alegre do Piauí,monte-alegre-do-piaui,PI
6115,Caxingó,caxingo,PI
6116,Flores do Piauí,flores-do-piaui,PI
6117,Paes Landim,paes-landim,PI
6118,Patos do Piauí,patos-do-piaui,PI
6119,Parnaíba,parnaiba,PI
6120,São Pedro do Piauí,sao-pedro-do-piaui,PI
6121,Campo Maior,campo-maior,PI
6122,Manoel Emídio,manoel-emidio,PI
6123,Campo Largo do Piauí,campo-largo-do-piaui,PI
6124,Lagoa do Barro do Piauí,lagoa-do-barro-do-piaui,PI
6125,Francisco Santos,francisco-santos,PI
6126,São João da Varjota,sao-joao-da-varjota,PI
6127,Buriti dos Montes,buriti-dos-montes,PI
6128,Curimatá,curimata,PI
6129,Caraúbas do Piauí,caraubas-do-piaui,PI
6130,Nazaré do Piauí,nazare-do-piaui,PI
6131,Ribeira do Piauí,ribeira-do-piaui,PI
6132,Caridade do Piauí,caridade-do-piaui,PI
6133,Santa Cruz do Piauí,santa-cruz-do-piaui,PI
6134,Santo Antônio dos Milagres,santo-antonio-dos-milagres,PI
6135,Sigefredo Pacheco,sigefredo-pacheco,PI
6136,Colônia do Gurguéia,colonia-do-gurgueia,PI
6137,São João do Arraial,sao-joao-do-arraial,PI
6138,Várzea Branca,varzea-branca,PI
6139,Alagoinha do Piauí,alagoinha-do-piaui,PI
6140,Cajazeiras do Piauí,cajazeiras-do-piaui,PI
6141,Alto Longá,alto-longa,PI
6142,Morro Cabeça no Tempo,morro-cabeca-no-tempo,PI
6143,Cocal dos Alves,cocal-dos-alves,PI
6144,Canavieira,canavieira,PI
6145,Campinas do Piauí,campinas-do-piaui,PI
6146,Cristo Rei (Capanema),cristo-rei-capanema,PR
6147,Bernardelli (Rondon),bernardelli-rondon,PR
6148,Esperança Nova,esperanca-nova,PR
6149,Santa Quitéria (Campo Largo),santa-quiteria-campo-largo,PR
6150,Inácio Martins,inacio-martins,PR
6151,Cafeara,cafeara,PR
6152,Santa Izabel do Oeste,santa-izabel-do-oeste,PR
6153,Nova Esperança,nova-esperanca,PR
6154,Tuneiras do Oeste,tuneiras-do-oeste,PR
6155,Borda do Campo (Quatro Barras),borda-do-campo-quatro-barras,PR
6156,Rio das Pedras (Guarapuava),rio-das-pedras-guarapuava,PR
6157,Cambará,cambara,PR
6158,São Lourenço (Castro),sao-lourenco-castro,PR
6159,Sede Progresso (Verê),sede-progresso-vere,PR
6160,Marilu (Iretama),marilu-iretama,PR
6161,Corvo (Guarapuava),corvo-guarapuava,PR
6162,Ponta Grossa,ponta-grossa,PR
6163,Boa Vista (Toledo),boa-vista-toledo,PR
6164,São Sebastião da Amoreira,sao-sebastiao-da-amoreira,PR
6165,Papagaios Novos (Palmeira),papagaios-novos-palmeira,PR
6166,Clevelândia,clevelandia,PR
6167,Doutor Camargo,doutor-camargo,PR
6168,Ibaiti,ibaiti,PR
6169,Santa Terezinha de Itaipu,santa-terezinha-de-itaipu,PR
6170,Irerê (Londrina),irere-londrina,PR
6171,Lajeado (Ponta Grossa),lajeado-ponta-grossa,PR
6172,Espigão Alto do Iguaçu,espigao-alto-do-iguacu,PR
6173,Ubauna (São João do Ivaí),ubauna-sao-joao-do-ivai,PR
6174,Três Bicos (Cândido de Abreu),tres-bicos-candido-de-abreu,PR
6175,Pedra Branca do Araraquara (Guaratuba),pedra-branca-do-araraquara-guaratuba,PR
6176,Salto Portão (Cascavel),salto-portao-cascavel,PR
6177,Tupãssi,tupassi,PR
6178,Água Azul (Lapa),agua-azul-lapa,PR
6179,São João (Laranjeiras do Sul),sao-joao-laranjeiras-do-sul,PR
6180,Nova Amoreira (Marilândia do Sul),nova-amoreira-marilandia-do-sul,PR
6181,Imbauzinho (Telêmaco Borba),imbauzinho-telemaco-borba,PR
6182,Marcelino (São José dos Pinhais),marcelino-sao-jose-dos-pinhais,PR
6183,São José (Santa Maria do Oeste),sao-jose-santa-maria-do-oeste,PR
6184,Ângulo,angulo,PR
6185,Colônia Acioli (São José dos Pinhais),colonia-acioli-sao-jose-dos-pinhais,PR
6186,Marcianópolis (Santo Antônio do Sudoeste),marcianopolis-santo-antonio-do-sudoeste,PR
6187,Piracema (Paranavaí),piracema-paranavai,PR
6188,Fazenda Salmo 23 (Umuarama),fazenda-salmo-23-umuarama,PR
6189,São Sebastião (Cerro Azul),sao-sebastiao-cerro-azul,PR
6190,Colônia Jordãozinho (Guarapuava),colonia-jordaozinho-guarapuava,PR
6191,Conselheiro Mairinck,conselheiro-mairinck,PR
6192,Macaco (Castro),macaco-castro,PR
6193,Renascença,renascenca,PR
6194,Altônia,altonia,PR
6195,Jaracatiá (Goioerê),jaracatia-goioere,PR
6196,Emboque (Piraquara),emboque-piraquara,PR
6197,Taipa (Guarapuava),taipa-guarapuava,PR
6198,Leópolis,leopolis,PR
6199,Santa Quitéria (Castro),santa-quiteria-castro,PR
6200,Sulina,sulina,PR
6201,Malu (Terra Boa),malu-terra-boa,PR
6202,São José da Boa Vista,sao-jose-da-boa-vista,PR
6203,Sarandi,sarandi,PR
6204,Dez de Maio (Toledo),dez-de-maio-toledo,PR
6205,Sertanópolis,sertanopolis,PR
6206,Valentins (Ponta Grossa),valentins-ponta-grossa,PR
6207,Teolândia (Pato Branco),teolandia-pato-branco,PR
6208,Marialva,marialva,PR
6209,São Domingos (União da Vitória),sao-domingos-uniao-da-vitoria,PR
6210,Jesuítas,jesuitas,PR
6211,Terra Roxa,terra-roxa,PR
6212,São Mateus do Sul,sao-mateus-do-sul,PR
6213,Guaporé (Guaraniaçu),guapore-guaraniacu,PR
6214,Jacutinga (Ivaiporã),jacutinga-ivaipora,PR
6215,Ortigueira,ortigueira,PR
6216,Europa (Paranaguá),europa-paranagua,PR
6217,Novo Horizonte (Cascavel),novo-horizonte-cascavel,PR
6218,Santa Cruz de Monte Castelo,santa-cruz-de-monte-castelo,PR
6219,Concórdia do Oeste (Toledo),concordia-do-oeste-toledo,PR
6220,Formigueiro (Araucária),formigueiro-araucaria,PR
6221,Cidade Gaúcha,cidade-gaucha,PR
6222,Vista Bonita (Campo Largo),vista-bonita-campo-largo,PR
6223,Goioxim,goioxim,PR
6224,Santa Inês,santa-ines,PR
6225,Jacutinga (Santa Izabel do Oeste),jacutinga-santa-izabel-do-oeste,PR
6226,Ivaitinga (Nova Esperança),ivaitinga-nova-esperanca,PR
6227,Marabá (Tuneiras do Oeste),maraba-tuneiras-do-oeste,PR
6228,Campina Grande do Sul,campina-grande-do-sul,PR
6229,Macucos (Guarapuava),macucos-guarapuava,PR
6230,Marquês dos Reis (Jacarezinho),marques-dos-reis-jacarezinho,PR
6231,Itapanhacanga (Castro),itapanhacanga-castro,PR
6332,Iporã,ipora,PR
6232,Jacutinga (Francisco Beltrão),jacutinga-francisco-beltrao,PR
6233,Piquirivaí (Campo Mourão),piquirivai-campo-mourao,PR
6234,Araucária,araucaria,PR
6235,São Jerônimo da Serra,sao-jeronimo-da-serra,PR
6236,Carambeí,carambei,PR
6237,Coronel Firmino Martins (Clevelândia),coronel-firmino-martins-clevelandia,PR
6238,Pulinópolis (Mandaguaçu),pulinopolis-mandaguacu,PR
6239,Euzébio de Oliveira (Ibaiti),euzebio-de-oliveira-ibaiti,PR
6240,Aurora do Iguaçu (São Miguel do Iguaçu),aurora-do-iguacu-sao-miguel-do-iguacu,PR
6241,Colônia Saúde (Londrina),colonia-saude-londrina,PR
6242,Pitangui (Ponta Grossa),pitangui-ponta-grossa,PR
6243,Ibema,ibema,PR
6244,Lunardelli,lunardelli,PR
6245,Irati,irati,PR
6246,Rio Saltinho (Cascavel),rio-saltinho-cascavel,PR
6247,Palotina,palotina,PR
6248,Areia Branca dos Assis (Mandirituba),areia-branca-dos-assis-mandirituba,PR
6249,Herval Grande (Laranjeiras do Sul),herval-grande-laranjeiras-do-sul,PR
6250,Rio Bom,rio-bom,PR
6251,Miranda (Telêmaco Borba),miranda-telemaco-borba,PR
6252,Colônia Malhada (São José dos Pinhais),colonia-malhada-sao-jose-dos-pinhais,PR
6253,Pinheiro (Capanema),pinheiro-capanema,PR
6254,Fernão Dias (Munhoz de Melo),fernao-dias-munhoz-de-melo,PR
6255,Barro Preto (São José dos Pinhais),barro-preto-sao-jose-dos-pinhais,PR
6256,Pinhal de São Bento,pinhal-de-sao-bento,PR
6257,São Cristovão (Paranavaí),sao-cristovao-paranavai,PR
6258,Roberto Silveira (Umuarama),roberto-silveira-umuarama,PR
6259,Capão Alto (Guarapuava),capao-alto-guarapuava,PR
6260,Triolândia (Ribeirão do Pinhal),triolandia-ribeirao-do-pinhal,PR
6261,Serrinha (Castro),serrinha-castro,PR
6262,Baulândia (Renascença),baulandia-renascenca,PR
6263,Nilza (Iporã),nilza-ipora,PR
6264,Quarto Centenário,quarto-centenario,PR
6265,Porto de Cima (Morretes),porto-de-cima-morretes,PR
6266,Matinhos (Guarapuava),matinhos-guarapuava,PR
6267,Sertaneja,sertaneja,PR
6268,Caxambu (Castro),caxambu-castro,PR
6269,São João,sao-joao,PR
6270,Peabiru,peabiru,PR
6271,Calógeras (Arapoti),calogeras-arapoti,PR
6272,Apucarana,apucarana,PR
6273,Ouro Preto (Toledo),ouro-preto-toledo,PR
6274,São Gabriel (Cambé),sao-gabriel-cambe,PR
6275,Carazinho (Ponta Grossa),carazinho-ponta-grossa,PR
6276,São Braz (Pato Branco),sao-braz-pato-branco,PR
6277,Aquidaban (Marialva),aquidaban-marialva,PR
6278,Porto Vitória,porto-vitoria,PR
6279,Céu Azul,ceu-azul,PR
6280,Mercedes,mercedes,PR
6281,Nova Aurora,nova-aurora,PR
6282,Ariranha do Ivaí,ariranha-do-ivai,PR
6283,Monjolinho (Ortigueira),monjolinho-ortigueira,PR
6284,Piassuguera (Paranaguá),piassuguera-paranagua,PR
6285,Barro Preto (Cascavel),barro-preto-cascavel,PR
6286,Icatu (Querência do Norte),icatu-querencia-do-norte,PR
6287,Xaxim (Toledo),xaxim-toledo,PR
6288,Colônia Cristina (Araucária),colonia-cristina-araucaria,PR
6289,Barra Bonita (Mato Rico),barra-bonita-mato-rico,PR
6290,Campina (Campo Largo),campina-campo-largo,PR
6291,Pinhalzinho (Goioxim),pinhalzinho-goioxim,PR
6292,Nossa Senhora das Graças,nossa-senhora-das-gracas,PR
6293,Rio da Prata (Santa Izabel do Oeste),rio-da-prata-santa-izabel-do-oeste,PR
6294,Uniflor,uniflor,PR
6295,São Luiz (Mariluz),sao-luiz-mariluz,PR
6296,Marquês de Abrantes (Tunas do Paraná),marques-de-abrantes-tunas-do-parana,PR
6297,Três Capões (Guarapuava),tres-capoes-guarapuava,PR
6298,Cachoeira do Espírito Santo (Ribeirão Claro),cachoeira-do-espirito-santo-ribeirao-claro,PR
6299,Paiol Queimado (Castro),paiol-queimado-castro,PR
6300,Nova Concórdia (Francisco Beltrão),nova-concordia-francisco-beltrao,PR
6301,Roncador,roncador,PR
6302,Piraquara,piraquara,PR
6303,Terra Nova (São Jerônimo da Serra),terra-nova-sao-jeronimo-da-serra,PR
6304,Palmira (São João do Triunfo),palmira-sao-joao-do-triunfo,PR
6305,Mangueirinha,mangueirinha,PR
6306,Itambé,itambe,PR
6307,Vassoural (Ibaiti),vassoural-ibaiti,PR
6308,Itaipulândia,itaipulandia,PR
6309,Guaravera (Londrina),guaravera-londrina,PR
6310,Ferreiras (Ponta Grossa),ferreiras-ponta-grossa,PR
6311,Santo Izidoro (Três Barras do Paraná),santo-izidoro-tres-barras-do-parana,PR
6312,Bom Sucesso,bom-sucesso,PR
6313,Guamirim (Irati),guamirim-irati,PR
6314,Rio do Salto (Cascavel),rio-do-salto-cascavel,PR
6315,Maripá,maripa,PR
6316,Passo Amarelo (Fazenda Rio Grande),passo-amarelo-fazenda-rio-grande,PR
6317,Rio Bonito do Iguaçu,rio-bonito-do-iguacu,PR
6318,Faxinal,faxinal,PR
6319,Curiúva,curiuva,PR
